comission_eur,amount_eur,card_brand_group,traffic_type_group,transaction_comission,country,order_id,created_date,manager_id,merchant_name,gate_id,merchant_id,company_id,company_name,white_label_id,processor_name,processor_id,transaction_type,transaction_status,agent_fee,card_type,tax_reserve_cost,monthly_fee,item_id,records
70.53,4298.49,Discover,ATM,0.93,IT,ORD-000320,2024-01-18 08:55:00,MGR-014,Merchant_6,GATE-02,MERCH-006,COMP-08,Company_H,WL-02,PayPal,PROC-05,purchase,failed,15.86,virtual,523.72,0.0,ITEM-0078,9
103.85,3691.55,Amex,Recurring,0.15,UK,ORD-000321,2024-03-10 00:25:00,MGR-004,Merchant_13,GATE-03,MERCH-013,COMP-05,Company_E,WL-02,Braintree,PROC-02,void,cancelled,2.6,prepaid,355.27,0.0,ITEM-0058,8
67.02,4368.79,Discover,Recurring,0.43,FR,ORD-000322,2024-02-13 13:23:00,MGR-001,Merchant_12,GATE-01,MERCH-012,COMP-07,Company_G,WL-05,Braintree,PROC-02,purchase,cancelled,29.65,debit,214.67,0.0,ITEM-0034,3
8.97,258.42,Discover,ATM,1.24,BE,ORD-000323,2024-10-17 03:00:00,MGR-004,Merchant_46,GATE-04,MERCH-046,COMP-09,Company_I,WL-02,Adyen,PROC-03,authorization,cancelled,7.46,virtual,37.14,0.0,ITEM-0017,7
145.64,4283.13,Mastercard,Recurring,1.99,BE,ORD-000324,2024-07-28 04:01:00,MGR-008,Merchant_19,GATE-06,MERCH-019,COMP-05,Company_E,WL-05,Square,PROC-01,purchase,cancelled,14.15,debit,435.07,0.0,ITEM-0042,7
132.45,3437.39,Amex,Recurring,1.45,AU,ORD-000325,2024-01-31 01:21:00,MGR-002,Merchant_16,GATE-01,MERCH-016,COMP-08,Company_H,WL-03,Braintree,PROC-05,capture,failed,36.81,virtual,132.11,0.0,ITEM-0086,6
30.61,669.87,UnionPay,ATM,0.18,DE,ORD-000326,2024-06-22 14:08:00,MGR-009,Merchant_6,GATE-02,MERCH-006,COMP-06,Company_F,WL-03,Stripe,PROC-02,capture,failed,8.97,prepaid,17.07,0.0,ITEM-0056,5
92.69,4514.94,UnionPay,ATM,1.68,US,ORD-000327,2024-03-25 10:47:00,MGR-007,Merchant_32,GATE-03,MERCH-032,COMP-03,Company_C,WL-01,Adyen,PROC-02,purchase,cancelled,46.34,prepaid,350.12,0.0,ITEM-0021,8
108.97,2187.79,Visa,Mobile,1.86,UK,ORD-000328,2024-09-09 03:54:00,MGR-007,Merchant_47,GATE-05,MERCH-047,COMP-03,Company_C,WL-02,Adyen,PROC-05,authorization,processing,2.04,debit,117.0,48.52,ITEM-0075,1
86.51,2634.82,Discover,Mobile,0.89,AU,ORD-000329,2024-06-17 00:18:00,MGR-004,Merchant_44,GATE-06,MERCH-044,COMP-02,Company_B,WL-02,Stripe,PROC-01,capture,cancelled,3.84,virtual,303.63,0.0,ITEM-0081,5
30.44,2975.08,Amex,Online,1.94,UK,ORD-000330,2024-10-18 04:13:00,MGR-018,Merchant_4,GATE-10,MERCH-004,COMP-05,Company_E,WL-04,Stripe,PROC-04,authorization,pending,32.81,debit,424.35,0.0,ITEM-0099,7
20.06,455.05,UnionPay,POS,0.41,IT,ORD-000331,2024-03-02 09:31:00,MGR-004,Merchant_28,GATE-06,MERCH-028,COMP-05,Company_E,WL-05,Adyen,PROC-04,capture,cancelled,38.97,virtual,19.45,65.41,ITEM-0035,10
40.9,3005.7,Mastercard,POS,0.9,BE,ORD-000332,2024-02-17 01:32:00,MGR-017,Merchant_22,GATE-09,MERCH-022,COMP-08,Company_H,WL-01,PayPal,PROC-04,capture,completed,18.41,virtual,84.02,0.0,ITEM-0039,3
183.91,4921.09,Visa,Recurring,0.67,NL,ORD-000333,2024-10-09 02:58:00,MGR-014,Merchant_3,GATE-02,MERCH-003,COMP-09,Company_I,WL-04,Braintree,PROC-03,authorization,failed,12.43,credit,315.74,0.0,ITEM-0099,9
3.61,91.18,Discover,ATM,0.98,AU,ORD-000334,2024-08-01 22:19:00,MGR-009,Merchant_21,GATE-06,MERCH-021,COMP-10,Company_J,WL-02,Adyen,PROC-02,purchase,processing,39.31,prepaid,11.53,0.0,ITEM-0087,2
23.3,2174.66,Amex,Recurring,0.85,AU,ORD-000335,2024-07-26 21:47:00,MGR-012,Merchant_39,GATE-07,MERCH-039,COMP-08,Company_H,WL-03,Stripe,PROC-02,refund,completed,0.67,debit,213.92,0.0,ITEM-0015,1
61.06,3483.2,Mastercard,ATM,0.15,NL,ORD-000336,2024-10-02 06:05:00,MGR-001,Merchant_20,GATE-02,MERCH-020,COMP-08,Company_H,WL-02,Adyen,PROC-04,capture,cancelled,24.06,credit,75.84,0.0,ITEM-0058,10
26.6,1220.72,UnionPay,Recurring,1.68,ES,ORD-000337,2024-08-09 13:54:00,MGR-002,Merchant_32,GATE-08,MERCH-032,COMP-10,Company_J,WL-04,Square,PROC-05,void,processing,19.59,virtual,61.13,0.0,ITEM-0030,1
71.13,2646.26,Discover,ATM,0.7,US,ORD-000338,2024-08-30 03:31:00,MGR-006,Merchant_40,GATE-05,MERCH-040,COMP-06,Company_F,WL-02,Square,PROC-03,capture,pending,3.18,debit,354.42,0.0,ITEM-0076,6
203.45,4609.46,Discover,POS,1.46,AU,ORD-000339,2024-08-01 21:41:00,MGR-007,Merchant_48,GATE-05,MERCH-048,COMP-06,Company_F,WL-01,Square,PROC-02,refund,pending,23.42,debit,610.64,39.04,ITEM-0078,8
13.68,513.51,Mastercard,POS,1.99,CA,ORD-000340,2024-01-10 11:56:00,MGR-002,Merchant_17,GATE-02,MERCH-017,COMP-06,Company_F,WL-03,Square,PROC-01,void,pending,15.18,credit,16.13,0.0,ITEM-0072,4
121.23,2436.96,Visa,Online,1.59,BE,ORD-000341,2024-03-18 22:55:00,MGR-015,Merchant_33,GATE-02,MERCH-033,COMP-10,Company_J,WL-01,Braintree,PROC-05,purchase,processing,38.47,credit,281.5,0.0,ITEM-0065,2
12.42,843.56,Amex,Mobile,0.49,DE,ORD-000342,2024-09-12 23:55:00,MGR-004,Merchant_7,GATE-04,MERCH-007,COMP-03,Company_C,WL-04,Square,PROC-01,refund,cancelled,18.08,prepaid,92.16,76.2,ITEM-0037,9
17.85,864.6,Discover,ATM,1.46,NL,ORD-000343,2024-09-28 13:50:00,MGR-015,Merchant_15,GATE-09,MERCH-015,COMP-03,Company_C,WL-03,Stripe,PROC-04,refund,completed,20.75,credit,81.63,0.0,ITEM-0011,6
77.9,1580.87,Amex,ATM,0.41,NL,ORD-000344,2024-03-18 18:03:00,MGR-018,Merchant_41,GATE-05,MERCH-041,COMP-09,Company_I,WL-03,PayPal,PROC-01,authorization,processing,3.07,debit,180.03,0.0,ITEM-0090,7
40.72,2236.48,Visa,Recurring,1.13,IT,ORD-000345,2024-07-26 06:56:00,MGR-013,Merchant_20,GATE-03,MERCH-020,COMP-02,Company_B,WL-05,Braintree,PROC-03,refund,completed,39.42,prepaid,218.74,0.0,ITEM-0067,6
62.12,3787.66,Visa,Mobile,0.15,ES,ORD-000346,2024-06-04 23:27:00,MGR-017,Merchant_33,GATE-06,MERCH-033,COMP-02,Company_B,WL-01,Stripe,PROC-01,capture,failed,39.83,credit,336.63,0.0,ITEM-0059,6
207.49,4914.92,Amex,Recurring,1.98,DE,ORD-000347,2024-09-30 19:14:00,MGR-013,Merchant_23,GATE-09,MERCH-023,COMP-05,Company_E,WL-02,Stripe,PROC-03,void,processing,28.28,debit,659.34,0.0,ITEM-0100,6
36.12,2277.0,Amex,Recurring,0.91,NL,ORD-000348,2024-03-07 15:13:00,MGR-019,Merchant_29,GATE-09,MERCH-029,COMP-02,Company_B,WL-05,Square,PROC-03,void,cancelled,20.6,virtual,31.51,0.0,ITEM-0057,8
97.67,3661.27,Discover,ATM,0.41,US,ORD-000349,2024-09-19 16:07:00,MGR-006,Merchant_45,GATE-09,MERCH-045,COMP-04,Company_D,WL-03,Stripe,PROC-05,capture,completed,25.29,credit,266.23,0.0,ITEM-0048,10
44.98,1455.06,Visa,Mobile,0.32,ES,ORD-000350,2024-01-15 04:09:00,MGR-007,Merchant_38,GATE-03,MERCH-038,COMP-07,Company_G,WL-04,Stripe,PROC-01,void,failed,15.25,credit,81.73,0.0,ITEM-0006,7
53.98,2411.07,Discover,ATM,0.96,DE,ORD-000351,2024-03-08 04:32:00,MGR-011,Merchant_41,GATE-02,MERCH-041,COMP-08,Company_H,WL-05,Braintree,PROC-04,capture,pending,16.89,virtual,136.46,83.37,ITEM-0044,9
8.79,238.64,UnionPay,Online,0.94,CA,ORD-000352,2024-01-13 18:40:00,MGR-003,Merchant_50,GATE-04,MERCH-050,COMP-05,Company_E,WL-05,Braintree,PROC-05,purchase,processing,13.87,debit,3.17,0.0,ITEM-0097,8
27.06,2518.17,Discover,Online,1.35,CA,ORD-000353,2024-04-15 07:53:00,MGR-020,Merchant_46,GATE-06,MERCH-046,COMP-10,Company_J,WL-04,Braintree,PROC-01,capture,completed,26.59,prepaid,363.51,0.0,ITEM-0056,3
92.35,2080.53,Visa,POS,0.7,ES,ORD-000354,2024-03-27 09:09:00,MGR-014,Merchant_12,GATE-03,MERCH-012,COMP-05,Company_E,WL-01,Braintree,PROC-03,refund,completed,12.86,credit,35.78,0.0,ITEM-0039,7
7.89,502.73,UnionPay,Recurring,1.8,NL,ORD-000355,2024-05-02 19:37:00,MGR-004,Merchant_16,GATE-05,MERCH-016,COMP-08,Company_H,WL-01,PayPal,PROC-04,void,cancelled,12.9,credit,71.0,5.19,ITEM-0062,1
39.54,2043.39,UnionPay,ATM,1.78,BE,ORD-000356,2024-05-06 17:41:00,MGR-003,Merchant_9,GATE-09,MERCH-009,COMP-05,Company_E,WL-02,Adyen,PROC-03,void,pending,13.46,debit,295.31,0.0,ITEM-0069,7
154.82,4807.15,UnionPay,Mobile,0.18,NL,ORD-000357,2024-03-26 00:03:00,MGR-012,Merchant_31,GATE-04,MERCH-031,COMP-05,Company_E,WL-05,Braintree,PROC-03,purchase,pending,40.63,credit,693.03,0.0,ITEM-0039,2
29.58,1982.57,Amex,ATM,0.37,ES,ORD-000358,2024-09-15 10:56:00,MGR-008,Merchant_44,GATE-06,MERCH-044,COMP-06,Company_F,WL-03,Adyen,PROC-04,void,failed,27.82,credit,83.11,0.0,ITEM-0089,3
32.62,3235.75,UnionPay,Online,1.01,BE,ORD-000359,2024-09-07 12:34:00,MGR-004,Merchant_6,GATE-06,MERCH-006,COMP-02,Company_B,WL-04,Braintree,PROC-03,capture,pending,45.07,credit,326.51,0.0,ITEM-0016,8
32.94,1858.7,Mastercard,POS,0.12,BE,ORD-000360,2024-07-02 06:05:00,MGR-012,Merchant_40,GATE-01,MERCH-040,COMP-05,Company_E,WL-03,Square,PROC-05,refund,completed,37.16,debit,211.45,0.0,ITEM-0082,7
11.89,563.62,Visa,POS,1.05,ES,ORD-000361,2024-10-16 05:04:00,MGR-019,Merchant_38,GATE-04,MERCH-038,COMP-03,Company_C,WL-05,PayPal,PROC-02,purchase,processing,8.52,prepaid,16.38,67.22,ITEM-0088,9
44.51,4416.68,Discover,ATM,0.91,IT,ORD-000362,2024-07-27 08:07:00,MGR-017,Merchant_44,GATE-01,MERCH-044,COMP-09,Company_I,WL-02,Stripe,PROC-03,capture,processing,33.65,virtual,430.65,32.3,ITEM-0041,1
45.97,1965.38,Mastercard,Mobile,1.77,ES,ORD-000363,2024-08-04 02:58:00,MGR-003,Merchant_16,GATE-02,MERCH-016,COMP-04,Company_D,WL-01,Square,PROC-04,purchase,processing,40.38,prepaid,291.94,0.0,ITEM-0033,4
10.71,548.12,Visa,Online,0.75,US,ORD-000364,2024-08-12 03:40:00,MGR-002,Merchant_29,GATE-07,MERCH-029,COMP-10,Company_J,WL-03,Stripe,PROC-02,purchase,cancelled,2.72,credit,27.43,94.35,ITEM-0039,10
39.6,3134.66,UnionPay,Recurring,1.39,US,ORD-000365,2024-02-19 19:48:00,MGR-015,Merchant_27,GATE-07,MERCH-027,COMP-04,Company_D,WL-04,Square,PROC-05,void,completed,27.96,prepaid,138.67,0.0,ITEM-0084,1
52.64,2275.84,Amex,Mobile,0.47,NL,ORD-000366,2024-04-09 18:08:00,MGR-016,Merchant_41,GATE-10,MERCH-041,COMP-09,Company_I,WL-04,Adyen,PROC-02,refund,completed,5.13,credit,203.18,0.0,ITEM-0017,5
89.34,2926.77,Amex,Mobile,1.34,IT,ORD-000367,2024-03-15 04:30:00,MGR-001,Merchant_20,GATE-09,MERCH-020,COMP-10,Company_J,WL-05,Adyen,PROC-01,refund,processing,17.89,credit,256.24,0.0,ITEM-0055,6
17.75,985.08,UnionPay,Mobile,1.83,AU,ORD-000368,2024-08-27 19:44:00,MGR-010,Merchant_22,GATE-07,MERCH-022,COMP-10,Company_J,WL-03,Adyen,PROC-01,capture,completed,39.26,virtual,50.47,0.0,ITEM-0029,1
120.64,3197.45,Amex,Online,0.99,UK,ORD-000369,2024-07-11 06:25:00,MGR-012,Merchant_12,GATE-01,MERCH-012,COMP-01,Company_A,WL-05,Stripe,PROC-02,authorization,cancelled,10.66,debit,230.57,81.47,ITEM-0081,10
111.36,4564.42,Mastercard,POS,1.95,FR,ORD-000370,2024-05-14 23:11:00,MGR-001,Merchant_22,GATE-03,MERCH-022,COMP-09,Company_I,WL-03,Stripe,PROC-01,refund,cancelled,9.96,credit,194.51,0.0,ITEM-0044,4
30.04,1532.31,Mastercard,POS,1.64,FR,ORD-000371,2024-08-10 22:04:00,MGR-018,Merchant_8,GATE-07,MERCH-008,COMP-03,Company_C,WL-03,PayPal,PROC-05,capture,pending,33.05,credit,216.32,99.77,ITEM-0098,10
129.92,2940.76,Discover,POS,0.66,UK,ORD-000372,2024-05-23 04:54:00,MGR-016,Merchant_33,GATE-10,MERCH-033,COMP-10,Company_J,WL-01,Adyen,PROC-05,capture,processing,7.43,prepaid,109.03,0.0,ITEM-0064,9
53.22,2326.69,Visa,POS,0.81,FR,ORD-000373,2024-05-17 18:25:00,MGR-007,Merchant_41,GATE-08,MERCH-041,COMP-10,Company_J,WL-02,Square,PROC-02,authorization,cancelled,34.73,virtual,249.76,0.0,ITEM-0074,3
116.79,4678.14,UnionPay,Recurring,1.15,IT,ORD-000374,2024-06-29 07:37:00,MGR-014,Merchant_3,GATE-08,MERCH-003,COMP-08,Company_H,WL-04,Square,PROC-04,authorization,cancelled,6.72,prepaid,58.96,0.0,ITEM-0035,7
3.69,133.34,Amex,POS,0.6,UK,ORD-000375,2024-09-13 16:34:00,MGR-004,Merchant_42,GATE-02,MERCH-042,COMP-02,Company_B,WL-03,Stripe,PROC-05,refund,failed,3.79,debit,18.03,0.0,ITEM-0087,6
50.06,1257.62,Visa,Mobile,1.56,ES,ORD-000376,2024-03-11 22:47:00,MGR-012,Merchant_35,GATE-07,MERCH-035,COMP-05,Company_E,WL-04,Braintree,PROC-01,capture,processing,42.27,debit,35.96,0.0,ITEM-0051,4
45.65,1142.36,Mastercard,ATM,1.0,NL,ORD-000377,2024-08-24 10:50:00,MGR-007,Merchant_6,GATE-08,MERCH-006,COMP-06,Company_F,WL-04,Braintree,PROC-01,authorization,pending,25.79,debit,134.68,72.25,ITEM-0040,1
91.03,2504.0,UnionPay,Online,0.77,DE,ORD-000378,2024-10-02 09:20:00,MGR-005,Merchant_38,GATE-06,MERCH-038,COMP-01,Company_A,WL-05,Braintree,PROC-05,void,cancelled,11.27,virtual,159.9,76.28,ITEM-0027,7
8.35,327.91,Mastercard,Online,1.0,AU,ORD-000379,2024-06-04 02:10:00,MGR-016,Merchant_7,GATE-01,MERCH-007,COMP-09,Company_I,WL-02,Adyen,PROC-01,capture,failed,16.44,debit,47.31,0.0,ITEM-0030,5
42.25,3301.25,Discover,Online,0.21,NL,ORD-000380,2024-03-21 03:08:00,MGR-007,Merchant_35,GATE-03,MERCH-035,COMP-07,Company_G,WL-02,PayPal,PROC-04,capture,pending,25.93,prepaid,85.09,41.09,ITEM-0076,4
94.13,2517.35,Amex,Recurring,0.62,BE,ORD-000381,2024-07-23 19:51:00,MGR-015,Merchant_16,GATE-08,MERCH-016,COMP-09,Company_I,WL-05,Stripe,PROC-01,authorization,cancelled,0.37,prepaid,53.88,0.0,ITEM-0090,5
84.22,1961.54,UnionPay,Online,1.71,NL,ORD-000382,2024-08-09 14:24:00,MGR-002,Merchant_43,GATE-04,MERCH-043,COMP-03,Company_C,WL-02,PayPal,PROC-05,authorization,completed,20.75,debit,52.84,0.0,ITEM-0064,7
159.35,4962.02,Visa,ATM,1.99,US,ORD-000383,2024-08-18 05:16:00,MGR-003,Merchant_14,GATE-08,MERCH-014,COMP-09,Company_I,WL-04,PayPal,PROC-04,refund,cancelled,3.83,credit,78.32,32.6,ITEM-0002,5
27.18,582.27,Mastercard,ATM,0.72,ES,ORD-000384,2024-10-07 21:15:00,MGR-006,Merchant_46,GATE-03,MERCH-046,COMP-08,Company_H,WL-01,Braintree,PROC-01,refund,failed,37.43,credit,42.34,0.0,ITEM-0069,7
31.35,850.58,Visa,Recurring,0.12,UK,ORD-000385,2024-01-18 21:34:00,MGR-013,Merchant_14,GATE-05,MERCH-014,COMP-08,Company_H,WL-04,Stripe,PROC-05,purchase,completed,13.66,virtual,56.22,0.0,ITEM-0099,4
116.05,4644.81,Visa,POS,0.55,DE,ORD-000386,2024-04-08 21:42:00,MGR-002,Merchant_5,GATE-07,MERCH-005,COMP-04,Company_D,WL-05,Stripe,PROC-03,authorization,processing,4.57,debit,293.8,33.71,ITEM-0080,4
120.56,4672.29,Discover,POS,0.91,BE,ORD-000387,2024-01-08 12:41:00,MGR-008,Merchant_21,GATE-02,MERCH-021,COMP-01,Company_A,WL-03,Braintree,PROC-03,purchase,completed,11.62,debit,74.21,0.0,ITEM-0053,5
115.14,3840.05,Mastercard,Mobile,1.98,DE,ORD-000388,2024-05-08 03:38:00,MGR-011,Merchant_21,GATE-08,MERCH-021,COMP-07,Company_G,WL-01,PayPal,PROC-01,void,processing,35.63,virtual,455.77,56.92,ITEM-0049,9
61.88,3206.55,Mastercard,Recurring,1.22,UK,ORD-000389,2024-03-04 09:15:00,MGR-002,Merchant_48,GATE-03,MERCH-048,COMP-07,Company_G,WL-03,Square,PROC-03,refund,pending,49.42,virtual,111.88,0.0,ITEM-0027,1
46.73,1197.94,UnionPay,ATM,1.98,ES,ORD-000390,2024-06-11 20:50:00,MGR-001,Merchant_49,GATE-04,MERCH-049,COMP-01,Company_A,WL-03,PayPal,PROC-02,refund,processing,22.19,credit,157.65,0.0,ITEM-0086,4
151.75,4009.24,Mastercard,Online,0.52,DE,ORD-000391,2024-01-04 02:55:00,MGR-007,Merchant_32,GATE-03,MERCH-032,COMP-02,Company_B,WL-01,Adyen,PROC-05,void,pending,43.64,debit,313.61,0.0,ITEM-0065,2
61.29,2136.94,Amex,ATM,0.41,UK,ORD-000392,2024-06-04 09:36:00,MGR-012,Merchant_29,GATE-07,MERCH-029,COMP-04,Company_D,WL-04,Adyen,PROC-04,capture,cancelled,9.88,virtual,135.91,0.0,ITEM-0098,3
171.14,4099.82,Amex,ATM,0.14,BE,ORD-000393,2024-10-02 04:35:00,MGR-010,Merchant_47,GATE-08,MERCH-047,COMP-03,Company_C,WL-03,Square,PROC-05,void,cancelled,19.07,credit,525.21,92.15,ITEM-0043,3
63.78,3577.17,Discover,ATM,1.84,ES,ORD-000394,2024-07-26 13:25:00,MGR-019,Merchant_48,GATE-02,MERCH-048,COMP-06,Company_F,WL-04,Stripe,PROC-01,capture,processing,0.21,debit,462.34,37.43,ITEM-0025,7
195.51,4785.91,Discover,POS,1.53,FR,ORD-000395,2024-07-07 22:03:00,MGR-016,Merchant_42,GATE-01,MERCH-042,COMP-07,Company_G,WL-03,Stripe,PROC-02,authorization,processing,17.43,virtual,509.07,0.0,ITEM-0088,3
43.59,1278.9,UnionPay,POS,1.91,NL,ORD-000396,2024-07-15 12:45:00,MGR-006,Merchant_38,GATE-07,MERCH-038,COMP-02,Company_B,WL-03,PayPal,PROC-05,void,cancelled,42.08,prepaid,2.37,64.44,ITEM-0094,7
176.84,3764.79,Amex,Online,1.75,DE,ORD-000397,2024-05-17 23:13:00,MGR-016,Merchant_48,GATE-01,MERCH-048,COMP-07,Company_G,WL-01,Stripe,PROC-04,void,cancelled,5.46,prepaid,323.36,81.42,ITEM-0094,7
21.52,861.46,Mastercard,Mobile,1.44,NL,ORD-000398,2024-04-18 05:12:00,MGR-015,Merchant_4,GATE-10,MERCH-004,COMP-03,Company_C,WL-01,Adyen,PROC-01,authorization,completed,9.9,virtual,23.52,45.07,ITEM-0016,5
3.7,330.67,Visa,POS,0.55,CA,ORD-000399,2024-05-16 00:42:00,MGR-001,Merchant_38,GATE-07,MERCH-038,COMP-01,Company_A,WL-05,Braintree,PROC-03,capture,cancelled,24.26,prepaid,37.72,0.0,ITEM-0078,7
62.97,1689.39,Amex,Online,0.75,US,ORD-000400,2024-07-23 12:39:00,MGR-015,Merchant_4,GATE-07,MERCH-004,COMP-06,Company_F,WL-02,Stripe,PROC-05,purchase,processing,15.76,prepaid,60.72,0.0,ITEM-0090,4
64.2,1848.47,Amex,ATM,1.35,FR,ORD-000401,2024-06-13 00:40:00,MGR-020,Merchant_24,GATE-08,MERCH-024,COMP-01,Company_A,WL-04,Braintree,PROC-01,authorization,cancelled,23.76,virtual,114.55,0.0,ITEM-0085,2
79.93,3674.05,Amex,Recurring,0.47,BE,ORD-000402,2024-09-15 01:08:00,MGR-006,Merchant_32,GATE-08,MERCH-032,COMP-02,Company_B,WL-01,Square,PROC-05,refund,pending,7.16,debit,286.61,0.0,ITEM-0022,2
26.67,536.29,Visa,POS,0.16,CA,ORD-000403,2024-05-23 07:46:00,MGR-016,Merchant_17,GATE-02,MERCH-017,COMP-08,Company_H,WL-03,Adyen,PROC-05,void,completed,46.45,prepaid,26.26,0.0,ITEM-0049,7
135.52,3273.06,UnionPay,POS,1.94,UK,ORD-000404,2024-05-28 02:07:00,MGR-019,Merchant_6,GATE-06,MERCH-006,COMP-06,Company_F,WL-02,PayPal,PROC-04,void,completed,21.85,prepaid,114.57,0.0,ITEM-0008,10
117.73,2682.66,Mastercard,Online,1.96,NL,ORD-000405,2024-03-05 16:42:00,MGR-001,Merchant_39,GATE-09,MERCH-039,COMP-10,Company_J,WL-04,PayPal,PROC-02,authorization,pending,15.98,virtual,146.89,0.0,ITEM-0088,8
15.91,745.65,Amex,Recurring,1.52,BE,ORD-000406,2024-06-12 09:32:00,MGR-007,Merchant_45,GATE-08,MERCH-045,COMP-02,Company_B,WL-03,Square,PROC-01,authorization,pending,42.46,debit,92.58,0.0,ITEM-0094,4
42.42,3505.03,Discover,ATM,1.74,IT,ORD-000407,2024-03-22 00:35:00,MGR-013,Merchant_26,GATE-07,MERCH-026,COMP-06,Company_F,WL-01,Braintree,PROC-03,authorization,pending,8.95,virtual,256.31,0.0,ITEM-0013,3
67.64,1623.86,Amex,POS,1.75,FR,ORD-000408,2024-03-24 18:08:00,MGR-007,Merchant_29,GATE-04,MERCH-029,COMP-08,Company_H,WL-01,PayPal,PROC-05,purchase,pending,2.71,virtual,227.64,0.0,ITEM-0055,3
64.1,4630.67,Mastercard,Online,1.95,UK,ORD-000409,2024-08-10 04:40:00,MGR-008,Merchant_47,GATE-07,MERCH-047,COMP-07,Company_G,WL-04,PayPal,PROC-05,refund,cancelled,8.98,credit,36.45,65.01,ITEM-0100,8
155.78,4325.83,Mastercard,Online,0.62,AU,ORD-000410,2024-02-12 03:31:00,MGR-019,Merchant_42,GATE-10,MERCH-042,COMP-09,Company_I,WL-04,PayPal,PROC-01,void,pending,32.66,virtual,238.35,0.0,ITEM-0062,7
22.5,1498.83,UnionPay,Recurring,0.72,BE,ORD-000411,2024-07-26 22:01:00,MGR-003,Merchant_26,GATE-09,MERCH-026,COMP-09,Company_I,WL-05,Braintree,PROC-01,refund,completed,35.69,debit,193.85,0.0,ITEM-0077,3
1.02,36.57,Visa,Online,0.7,CA,ORD-000412,2024-02-14 17:16:00,MGR-010,Merchant_49,GATE-06,MERCH-049,COMP-01,Company_A,WL-05,Adyen,PROC-04,purchase,pending,1.96,prepaid,3.15,0.0,ITEM-0006,9
98.33,4524.05,Visa,Online,1.11,FR,ORD-000413,2024-06-29 19:34:00,MGR-002,Merchant_33,GATE-04,MERCH-033,COMP-04,Company_D,WL-02,PayPal,PROC-02,refund,processing,6.99,debit,332.82,0.0,ITEM-0076,6
54.6,1394.2,Discover,POS,0.9,CA,ORD-000414,2024-03-24 12:29:00,MGR-007,Merchant_6,GATE-02,MERCH-006,COMP-05,Company_E,WL-03,Adyen,PROC-03,void,processing,27.49,debit,54.51,0.0,ITEM-0054,3
65.95,1588.64,Visa,Mobile,0.82,UK,ORD-000415,2024-09-29 03:43:00,MGR-012,Merchant_36,GATE-06,MERCH-036,COMP-07,Company_G,WL-03,Adyen,PROC-02,authorization,completed,48.2,credit,58.98,0.0,ITEM-0049,4
26.97,1899.38,Amex,Recurring,1.86,ES,ORD-000416,2024-09-07 03:33:00,MGR-020,Merchant_23,GATE-02,MERCH-023,COMP-10,Company_J,WL-01,Adyen,PROC-03,capture,pending,8.79,prepaid,207.51,0.0,ITEM-0095,9
125.1,2762.84,UnionPay,Mobile,0.87,US,ORD-000417,2024-03-20 21:08:00,MGR-012,Merchant_10,GATE-04,MERCH-010,COMP-07,Company_G,WL-05,Square,PROC-04,refund,cancelled,29.62,prepaid,107.36,0.0,ITEM-0060,9
69.33,1441.23,Visa,Online,1.09,UK,ORD-000418,2024-02-14 09:26:00,MGR-008,Merchant_50,GATE-02,MERCH-050,COMP-06,Company_F,WL-02,Braintree,PROC-01,purchase,failed,35.92,virtual,199.71,0.0,ITEM-0002,7
160.26,3388.39,UnionPay,POS,0.36,US,ORD-000419,2024-09-29 22:07:00,MGR-014,Merchant_26,GATE-09,MERCH-026,COMP-01,Company_A,WL-03,Adyen,PROC-05,void,completed,24.89,virtual,348.22,0.0,ITEM-0022,9
76.81,4519.96,Amex,POS,0.8,CA,ORD-000420,2024-09-10 12:10:00,MGR-004,Merchant_24,GATE-05,MERCH-024,COMP-02,Company_B,WL-03,Square,PROC-03,authorization,pending,6.67,credit,239.53,0.0,ITEM-0095,10
92.63,1974.17,Discover,Mobile,1.87,ES,ORD-000421,2024-09-06 01:22:00,MGR-012,Merchant_1,GATE-02,MERCH-001,COMP-10,Company_J,WL-01,PayPal,PROC-02,capture,failed,47.96,credit,152.66,93.54,ITEM-0013,7
33.01,2465.31,Discover,Mobile,1.08,ES,ORD-000422,2024-03-20 21:16:00,MGR-012,Merchant_15,GATE-07,MERCH-015,COMP-08,Company_H,WL-02,Braintree,PROC-03,purchase,cancelled,7.69,virtual,45.8,0.0,ITEM-0021,3
48.57,1775.15,Visa,POS,0.78,FR,ORD-000423,2024-01-21 04:25:00,MGR-016,Merchant_27,GATE-05,MERCH-027,COMP-06,Company_F,WL-01,Square,PROC-04,void,cancelled,43.53,debit,52.85,0.0,ITEM-0042,7
118.03,2514.27,Visa,POS,1.7,US,ORD-000424,2024-01-11 04:09:00,MGR-011,Merchant_23,GATE-07,MERCH-023,COMP-09,Company_I,WL-05,Stripe,PROC-04,capture,failed,19.44,prepaid,41.38,0.0,ITEM-0063,2
75.79,3806.89,Discover,Online,0.39,CA,ORD-000425,2024-05-06 21:52:00,MGR-020,Merchant_28,GATE-03,MERCH-028,COMP-04,Company_D,WL-02,Braintree,PROC-02,refund,completed,25.56,debit,142.45,86.42,ITEM-0052,1
24.35,1376.57,Mastercard,Mobile,0.38,NL,ORD-000426,2024-09-25 09:44:00,MGR-016,Merchant_41,GATE-01,MERCH-041,COMP-04,Company_D,WL-05,Square,PROC-01,authorization,completed,0.88,prepaid,41.22,38.04,ITEM-0047,5
